date,D̩lai livraison,isPartial
2023-06-25,18,False
2023-06-26,58,False
2023-06-27,26,False
2023-06-28,32,False
2023-06-29,33,False
2023-06-30,55,False
2023-07-01,22,False
2023-07-02,19,False
2023-07-03,66,False
2023-07-04,45,False
2023-07-05,100,False
2023-07-06,24,False
2023-07-07,11,False
2023-07-08,63,False
2023-07-09,29,False
2023-07-10,61,False
2023-07-11,45,False
2023-07-12,43,False
2023-07-13,26,False
2023-07-14,37,False
2023-07-15,31,False
2023-07-16,30,False
2023-07-17,47,False
2023-07-18,42,False
2023-07-19,41,False
2023-07-20,28,False
2023-07-21,28,False
2023-07-22,0,False
2023-07-23,28,False
2023-07-24,33,False
2023-07-25,30,False
2023-07-26,53,False
2023-07-27,30,False
2023-07-28,29,False
2023-07-29,31,False
2023-07-30,0,False
2023-07-31,41,False
2023-08-01,21,False
